id,model_version,symbol,strike,option_type,direction,surfaced_at,entry_score,entry_mark,entry_bid,entry_ask,entry_delta,entry_theta,entry_iv,entry_volume,entry_spy,entry_spy_vol_rate,entry_spy_vol_ratio,entry_trend,entry_regime,entry_bias,entry_net_gex,entry_net_dex,entry_call_wall,entry_put_wall,entry_max_pain,entry_gex_anchor,entry_surge,status,confirmed_at,confirmed_score,confirmed_spy,invalidated_at,invalidation_reason,invalidation_spy,invalidation_mark,spy_move_at_invalidation,vol_confirmed,reentry_count,last_reentry_at,out_5m_mark,out_5m_pnl_pct,out_5m_correct,out_10m_mark,out_10m_pnl_pct,out_10m_correct,out_15m_mark,out_15m_pnl_pct,out_15m_correct,out_30m_mark,out_30m_pnl_pct,out_30m_correct,traded,trade_fill_price,trade_qty,trade_pnl_pct
457,v2.1,.SPY260313P662,662.0,Put,Bearish,2026-03-13T11:22:28,52.1,0.605,0.6,0.61,0.2,-0.61,33.45,64873.0,666.32,3205.0,1.7377866941386977,Choppy,TRENDING,Bullish,-3479538455.446465,-8534422458.080001,670,660,663,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
458,v2.1,.SPY260313C665,665.0,Call,Bullish,2026-03-13T11:24:44,63.3,1.995,1.99,2.0,0.5,-2.0,32.26,39531.0,664.9599,486.0,0.21510611459047957,Choppy,TRENDING,Bullish,-4300946338.233193,-10131852359.8413,670,660,660,674,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
459,v2.1,.SPY260313C669,669.0,Call,Bullish,2026-03-13T11:30:22,67.1,0.505,0.5,0.51,0.19,-0.51,31.42,131326.0,664.69,2122.0,0.9818164993291074,Choppy,TRENDING,Bullish,-4350208079.855548,-10127798443.75,670,660,660,671,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
460,v2.1,.SPY260313C668,668.0,Call,Bullish,2026-03-13T11:30:22,65.0,0.715,0.71,0.72,0.25,-0.72,31.27,113686.0,664.69,2122.0,0.9818164993291074,Choppy,TRENDING,Bullish,-4350208079.855548,-10127798443.75,670,660,660,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
461,v2.1,.SPY260313C670,670.0,Call,Bullish,2026-03-13T11:31:48,63.3,0.355,0.35,0.36,0.14,-0.36,31.55,229891.0,664.76,0.0,0.0,Choppy,TRENDING,Bullish,-4132951047.5554557,-10239147379.48,670,660,660,671,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
462,v2.1,.SPY260313C671,671.0,Call,Bullish,2026-03-13T11:33:19,50.2,0.235,0.23,0.24,0.1,-0.24,30.94,191154.0,664.95,140.0,0.09492812584757256,Choppy,TRENDING,Bullish,-4514044789.457776,-9915685193.7,670,660,660,674,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
463,v2.1,.SPY260313P659,659.0,Put,Bearish,2026-03-13T11:35:27,52.4,0.345,0.34,0.35,0.13,-0.35,34.53,37592.0,664.91,744.0,0.5026687385987434,Downtrend,TRENDING,Bullish,-4265838749.4322515,-10319123272.89,670,660,660,671,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
464,v2.1,.SPY260313C664,664.0,Call,Bullish,2026-03-13T11:41:36,60.9,1.98,1.97,1.99,0.5,-1.98,32.71,23339.0,663.97,3980.0,1.4872111055060442,Choppy,TRENDING,Bullish,-4861497228.70866,-11071442793.61,670,660,660,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
465,v2.1,.SPY260313P661,661.0,Put,Bearish,2026-03-13T11:43:21,61.0,0.995,0.99,1.0,0.3,-1.0,34.53,47058.0,663.6996,0.0,0.0,Choppy,TRENDING,Bullish,-4745665308.1180315,-11374652988.198,680,660,660,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
466,v2.1,.SPY260313P662,662.0,Put,Bearish,2026-03-13T11:43:21,60.5,1.305,1.3,1.31,0.37,-1.31,34.05,88017.0,663.6996,0.0,0.0,Choppy,TRENDING,Bullish,-4745665308.1180315,-11374652988.198,680,660,660,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
467,v2.1,.SPY260313P663,663.0,Put,Bearish,2026-03-13T11:43:21,60.0,1.685,1.68,1.69,0.44,-1.68,33.57,103947.0,663.6996,0.0,0.0,Choppy,TRENDING,Bullish,-4745665308.1180315,-11374652988.198,680,660,660,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
468,v2.1,.SPY260313C672,672.0,Call,Bullish,2026-03-13T11:43:26,50.3,0.105,0.1,0.11,0.05,-0.11,34.1,206494.0,663.43,2496.0,0.0008617811455681627,Choppy,TRENDING,Bullish,-4661159500.77033,-11866430080.119999,680,660,660,675,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
469,v2.1,.SPY260313C668,668.0,Call,Bullish,2026-03-13T11:43:27,51.6,0.475,0.47,0.48,0.18,-0.48,32.53,127587.0,663.46,3216.0,0.0013877832668032605,Choppy,TRENDING,Bullish,-4654397337.206093,-11710634267.92,680,660,660,675,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
470,v2.1,.SPY260313C671,671.0,Call,Bullish,2026-03-13T11:43:28,50.3,0.155,0.15,0.16,0.07,-0.16,33.66,198678.0,663.425,3370.0,0.0016479158825954425,Choppy,TRENDING,Bullish,-4646203953.587831,-11857613291.824999,680,660,660,671,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
471,v2.1,.SPY260313C669,669.0,Call,Bullish,2026-03-13T11:43:31,50.8,0.315,0.31,0.32,0.13,-0.32,32.3,140873.0,663.46,238.0,0.05255719459411713,Choppy,TRENDING,Bullish,-4689087857.719889,-11551506704.22,680,660,660,675,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
472,v2.1,.SPY260313C673,673.0,Call,Bullish,2026-03-13T11:43:31,50.5,0.075,0.07,0.08,0.04,-0.08,34.86,149054.0,663.4525,4833.0,1.0131969266569532,Choppy,TRENDING,Bullish,-4673747587.217245,-11579190040.824999,680,660,660,675,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
473,v2.1,.SPY260313C670,670.0,Call,Bullish,2026-03-13T11:43:31,50.3,0.215,0.21,0.22,0.09,-0.22,32.66,240777.0,663.4525,4833.0,1.0131969266569532,Choppy,TRENDING,Bullish,-4673747587.217245,-11579190040.824999,680,660,660,675,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
474,v2.1,.SPY260313P660,660.0,Put,Bearish,2026-03-13T11:45:04,59.7,0.725,0.72,0.73,0.23,-0.73,34.96,112723.0,663.76,1968.0,1.1097640059773874,Choppy,TRENDING,Bullish,-4602099043.407936,-11209308729.68,680,660,660,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
475,v2.1,.SPY260313P664,664.0,Put,Bearish,2026-03-13T11:45:21,56.8,1.99,1.98,2.0,0.5,-1.93,32.75,127531.0,663.94,1240.0,0.4978320218403725,Choppy,TRENDING,Bullish,-5028250742.081649,-10964989018.2,680,660,660,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
476,v2.1,.SPY260313C674,674.0,Call,Bullish,2026-03-13T11:46:59,62.3,0.065,0.06,0.07,0.03,-0.07,34.93,115488.0,664.2,35483.0,3.061095966044377,Uptrend,TRENDING,Bullish,-4795484377.813201,-9988802841.6,680,660,660,667,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
477,v2.1,.SPY260313P665,665.0,Put,Bearish,2026-03-13T11:47:34,59.8,1.99,1.98,2.0,0.51,-1.89,32.5,192693.0,664.9,1690.0,0.30736493675375337,Downtrend,TRENDING,Bullish,-4288553331.2858996,-10248615673.0,680,660,660,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
478,v2.1,.SPY260313C666,666.0,Call,Bullish,2026-03-13T11:58:22,54.7,0.985,0.98,0.99,0.3,-0.99,34.94,0.0,663.33,3040.0,2.6367145149399365,Choppy,TRENDING,Bullish,-4663670496.253102,-11900365732.2,680,660,660,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
479,v2.1,.SPY260313C667,667.0,Call,Bullish,2026-03-13T11:58:22,50.7,0.715,0.71,0.72,0.24,-0.72,34.9,143345.0,663.33,3040.0,2.6367145149399365,Choppy,TRENDING,Bullish,-4663670496.253102,-11900365732.2,680,660,660,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
480,v2.1,.SPY260313C665,665.0,Call,Bullish,2026-03-13T11:58:25,56.6,1.315,1.31,1.32,0.37,-1.31,34.78,115878.0,663.335,650.0,0.19500780031201248,Choppy,TRENDING,Bullish,-4769189996.1329975,-11670302068.96,680,660,660,675,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
481,v2.1,.SPY260313C664,664.0,Call,Bullish,2026-03-13T11:58:25,53.7,1.735,1.73,1.74,0.45,-1.74,34.97,47022.0,663.335,650.0,0.19500780031201248,Choppy,TRENDING,Bullish,-4769189996.1329975,-11670302068.96,680,660,660,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
482,v2.1,.SPY260313P660,660.0,Put,Bearish,2026-03-13T12:24:18,60.6,0.465,0.46,0.47,0.18,-0.47,34.34,163394.0,664.35,4192.0,2.668109346656907,Downtrend,TRENDING,Bullish,-4565724266.939626,-10773116208.75,680,660,660,674,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
483,v2.1,.SPY260313C668,668.0,Call,Bullish,2026-03-13T12:28:28,51.0,0.465,0.46,0.47,0.19,-0.47,31.87,155468.0,664.15,370.0,0.54802636451159,Choppy,TRENDING,Bullish,-4936940634.022349,-10707296790.75,680,660,660,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
484,v2.1,.SPY260313P665,665.0,Put,Bearish,2026-03-13T12:29:13,57.4,1.99,1.98,2.0,0.55,-1.39,30.53,214833.0,664.4,13594.0,9.57829839704069,Choppy,TRENDING,Bullish,-4606961056.9136,-10629058576.4,680,660,660,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
485,v2.1,.SPY260313P659,659.0,Put,Bearish,2026-03-13T12:31:18,51.8,0.295,0.29,0.3,0.12,-0.3,34.97,51383.0,664.49,765.0,0.8652867322701052,Choppy,TRENDING,Bullish,-4544970908.92773,-10596485145.06,680,660,660,675,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
486,v2.1,.SPY260313C673,673.0,Call,Bullish,2026-03-13T12:32:41,54.2,0.085,0.08,0.09,0.04,-0.09,34.97,155523.0,664.75,3065.0,1.4779275260988018,Uptrend,TRENDING,Bullish,-4653734075.935625,-9830461268.0,680,660,660,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
487,v2.1,.SPY260313P658,658.0,Put,Bearish,2026-03-13T12:34:04,50.8,0.185,0.18,0.19,0.08,-0.19,34.92,50449.0,664.48,1289.0,1.0148008187686979,Downtrend,TRENDING,Bullish,-3866589827.7534723,-10734176040.0,680,660,660,670,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
488,v2.1,.SPY260313C663,663.0,Call,Bullish,2026-03-13T12:46:42,69.8,1.975,1.97,1.98,0.55,-1.47,32.37,36193.0,663.51,162.0,0.04381101765962626,Choppy,TRENDING,Bullish,-5101987722.618095,-11354008333.38,680,660,660,677,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
489,v2.1,.SPY260313C673,673.0,Call,Bullish,2026-03-13T12:50:51,53.4,0.065,0.06,0.07,0.04,-0.07,34.96,160144.0,664.675,9186.0,4.700163733115022,Choppy,TRENDING,Bullish,-4668676927.3170805,-9876438394.074999,680,660,660,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
490,v2.1,.SPY260313P663,663.0,Put,Bearish,2026-03-13T12:53:51,59.9,0.935,0.93,0.94,0.34,-0.94,31.49,181408.0,664.65,0.0,0.0,Choppy,TRENDING,Bullish,-4227445213.0911,-10044636780.15,680,660,660,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
491,v2.1,.SPY260313C664,664.0,Call,Bullish,2026-03-13T12:53:51,59.4,1.945,1.94,1.95,0.57,-1.3,30.77,118261.0,664.65,0.0,0.0,Choppy,TRENDING,Bullish,-4227445213.0911,-10044636780.15,680,660,660,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
492,v2.1,.SPY260313P664,664.0,Put,Bearish,2026-03-13T12:53:51,59.4,1.295,1.29,1.3,0.43,-1.29,30.89,210196.0,664.65,0.0,0.0,Choppy,TRENDING,Bullish,-4227445213.0911,-10044636780.15,680,660,660,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
493,v2.1,.SPY260313C668,668.0,Call,Bullish,2026-03-13T12:53:52,52.8,0.455,0.45,0.46,0.21,-0.46,30.25,175861.0,664.75,155.0,1.99061205948317e-05,Uptrend,TRENDING,Bullish,-4624242166.314375,-9950897349.25,680,660,660,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
494,v2.1,.SPY260313C669,669.0,Call,Bullish,2026-03-13T12:53:52,51.7,0.295,0.29,0.3,0.14,-0.3,30.63,168859.0,664.75,155.0,1.99061205948317e-05,Uptrend,TRENDING,Bullish,-4624242166.314375,-9950897349.25,680,660,660,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
495,v2.1,.SPY260313C670,670.0,Call,Bullish,2026-03-13T12:53:52,51.2,0.195,0.19,0.2,0.1,-0.2,31.43,287255.0,664.75,155.0,1.99061205948317e-05,Uptrend,TRENDING,Bullish,-4624242166.314375,-9950897349.25,680,660,660,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
496,v2.1,.SPY260313C673,673.0,Call,Bullish,2026-03-13T12:53:53,62.5,0.065,0.06,0.07,0.04,-0.07,34.98,160231.0,664.75,2828.0,0.00048421920327662983,Uptrend,TRENDING,Bullish,-4624242166.314375,-9940579099.75,680,660,660,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
497,v2.1,.SPY260313P659,659.0,Put,Bearish,2026-03-13T12:56:14,50.4,0.265,0.26,0.27,0.12,-0.27,33.8,54582.0,664.03,5820.0,4.331162790697674,Downtrend,TRENDING,Bullish,-4068492957.192255,-11217949508.17,680,660,660,670,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
498,v2.1,.SPY260313C663,663.0,Call,Bullish,2026-03-13T12:58:57,60.0,1.98,1.97,1.99,0.56,-1.39,32.6,41571.0,663.6,2023.0,0.21478091921561968,Choppy,TRENDING,Bullish,-4998490184.3184,-11548904866.800001,680,660,660,670,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
499,v2.1,.SPY260313P658,658.0,Put,Bearish,2026-03-13T13:02:38,50.5,0.225,0.22,0.23,0.11,-0.23,34.74,55596.0,663.45,1021.0,0.8893728222996515,Choppy,TRENDING,Bullish,-5462692137.953326,-11340962550.9,680,660,660,672,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
500,v2.1,.SPY260313C668,668.0,Call,Bullish,2026-03-13T13:08:53,52.1,0.305,0.3,0.31,0.15,-0.31,31.52,185124.0,663.89,318.0,0.2981576109887019,Choppy,TRENDING,Bullish,-5030032155.0953245,-10873555559.5,680,660,660,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
501,v2.1,.SPY260313C669,669.0,Call,Bullish,2026-03-13T13:08:53,51.1,0.195,0.19,0.2,0.1,-0.2,32.08,172744.0,663.89,318.0,0.2981576109887019,Choppy,TRENDING,Bullish,-5030032155.0953245,-10873555559.5,680,660,660,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
502,v2.1,.SPY260313C670,670.0,Call,Bullish,2026-03-13T13:08:53,50.6,0.125,0.12,0.13,0.07,-0.13,32.8,295522.0,663.89,318.0,0.2981576109887019,Choppy,TRENDING,Bullish,-5030032155.0953245,-10873555559.5,680,660,660,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
503,v2.1,.SPY260313P665,665.0,Put,Bearish,2026-03-13T13:12:36,56.2,1.99,1.98,2.0,0.6,-1.05,29.9,238150.0,664.06,0.0,0.0,Choppy,TRENDING,Bullish,-4922876141.436959,-10637875966.999998,680,660,660,671,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
504,v2.1,.SPY260313C672,672.0,Call,Bullish,2026-03-13T13:12:40,52.9,0.065,0.06,0.07,0.04,-0.07,34.72,235912.0,664.31,3753.0,1.4291698400609292,Uptrend,TRENDING,Bullish,-5143596588.167134,-10073649984.8,680,660,660,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
505,v2.1,.SPY260313P666,666.0,Put,Bearish,2026-03-13T13:16:40,60.5,1.99,1.98,2.0,0.6,-1.03,29.94,176577.0,665.05,0.0,0.0,Choppy,TRENDING,Bullish,-4577080151.1114,-9563043246.749998,680,660,660,671,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
506,v2.1,.SPY260313C663,663.0,Call,Bullish,2026-03-13T13:37:42,62.0,1.815,1.81,1.82,0.6,-0.98,29.58,61519.0,663.835,609.0,1.3324581555628487,Choppy,TRENDING,Bullish,-4876552689.197211,-10736191505.97,680,660,660,675,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
507,v2.1,.SPY260313P664,664.0,Put,Bearish,2026-03-13T13:38:52,61.7,1.335,1.33,1.34,0.5,-1.33,29.41,273490.0,664.01,1107.0,1.1856691479676538,Choppy,TRENDING,Bullish,-5024447837.771565,-10524848008.359999,680,660,660,672,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
508,v2.1,.SPY260313C671,671.0,Call,Bullish,2026-03-13T13:39:17,50.7,0.075,0.07,0.08,0.05,-0.08,34.93,231599.0,664.23,2567.0,1.8976861092629556,Choppy,TRENDING,Bullish,-5059389879.53217,-10333992698.19,680,660,660,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
509,v2.1,.SPY260313C662,662.0,Call,Bullish,2026-03-13T13:47:06,65.4,1.995,1.99,2.0,0.61,-1.03,32.85,24710.0,662.97,3798.0,0.8944889307583608,Choppy,TRENDING,Bullish,-5129684003.032974,-12166867207.11,680,660,660,670,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
510,v2.1,.SPY260313P662,662.0,Put,Bearish,2026-03-13T13:53:52,57.6,1.055,1.05,1.06,0.42,-1.06,31.86,185153.0,662.7,400.0,0.2686005909213,Choppy,TRENDING,Bullish,-6028029992.836801,-12169790327.7,680,660,660,668,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
511,v2.1,.SPY260313C668,668.0,Call,Bullish,2026-03-13T13:53:54,51.8,0.105,0.1,0.11,0.07,-0.11,32.47,212836.0,662.71,313.0,0.2181640761134732,Choppy,TRENDING,Bullish,-6082723503.166765,-12161168539.44,680,660,660,674,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
512,v2.1,.SPY260313C669,669.0,Call,Bullish,2026-03-13T13:53:55,50.9,0.065,0.06,0.07,0.04,-0.07,33.69,185243.0,662.7,394.0,0.2723721959144171,Choppy,TRENDING,Bullish,-5695779345.100201,-12195951735.6,680,660,660,668,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
513,v2.1,.SPY260313P659,659.0,Put,Bearish,2026-03-13T13:54:47,50.0,0.325,0.32,0.33,0.16,-0.33,34.89,70355.0,662.69,286.0,0.1999021458027539,Choppy,TRENDING,Bullish,-5704794636.349832,-12434509063.410002,680,660,660,674,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
514,v2.1,.SPY260313P662,662.0,Put,Bearish,2026-03-13T14:38:53,59.0,0.355,0.35,0.36,0.22,-0.36,30.88,251668.0,664.1082,891.0,1.1775589770699795,Choppy,TRENDING,Bullish,-5559737653.885041,-10543587656.742,680,660,660,674,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
515,v2.1,.SPY260313C668,668.0,Call,Bullish,2026-03-13T14:38:54,50.5,0.085,0.08,0.09,0.07,-0.09,29.32,233946.0,664.15,557.0,0.7824132602893665,Choppy,TRENDING,Bullish,-5610453340.209825,-10472628022.199999,680,660,660,674,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
516,v2.1,.SPY260313P666,666.0,Put,Bearish,2026-03-13T14:43:13,61.2,1.98,1.96,2.0,0.75,-0.36,27.35,188863.0,664.375,140.0,0.13960909453530115,Choppy,TRENDING,Bullish,-5540957479.449219,-10208448083.125,680,660,660,671,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
517,v2.1,.SPY260313P660,660.0,Put,Bearish,2026-03-13T14:53:55,57.4,0.085,0.08,0.09,0.07,-0.09,35.0,312813.0,664.3,1845.0,1.5614421123899798,Choppy,TRENDING,Bullish,-4706392497.0153,-10710935380.599998,680,660,660,670,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
518,v2.1,.SPY260313P664,664.0,Put,Bearish,2026-03-13T14:55:32,59.2,0.755,0.75,0.76,0.44,-0.76,28.41,343638.0,664.36,4153.0,2.4693780473302414,Choppy,TRENDING,Bullish,-4634897057.462176,-10674034943.48,680,660,660,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
519,v2.1,.SPY260313P665,665.0,Put,Bearish,2026-03-13T15:01:39,54.9,1.535,1.52,1.55,0.68,-0.47,28.83,297237.0,663.93,197.0,0.13097098028787021,Choppy,TRENDING,Bullish,-4910470983.668366,-11035290742.38,680,660,660,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
520,v2.1,.SPY260313C662,662.0,Call,Bullish,2026-03-13T15:04:13,62.4,1.98,1.96,2.0,0.76,-0.33,30.3,62037.0,663.65,2308.0,1.0527516135653523,Choppy,TRENDING,Bullish,-5175283850.723024,-11174834687.9,680,660,660,668,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
521,v2.1,.SPY260313P663,663.0,Put,Bearish,2026-03-13T15:08:54,60.8,0.565,0.56,0.57,0.37,-0.57,29.97,352828.0,663.745,323.0,0.14622000905387053,Choppy,TRENDING,Bullish,-4720312880.262111,-11254300257.455,680,660,660,670,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
522,v2.1,.SPY260313C664,664.0,Call,Bullish,2026-03-13T15:08:54,60.4,0.765,0.76,0.77,0.46,-0.77,29.84,339078.0,663.745,323.0,0.14622000905387053,Choppy,TRENDING,Bullish,-4720312880.262111,-11254300257.455,680,660,660,670,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
523,v2.1,.SPY260313P661,661.0,Put,Bearish,2026-03-13T15:08:54,59.3,0.155,0.15,0.16,0.13,-0.16,32.61,134754.0,663.745,323.0,0.14622000905387053,Choppy,TRENDING,Bullish,-4720312880.262111,-11254300257.455,680,660,660,670,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
524,v2.1,.SPY260313C661,661.0,Call,Bullish,2026-03-13T15:23:04,60.5,1.925,1.91,1.94,0.77,-0.3,33.49,28352.0,662.63,1360.0,1.1595191405916958,Choppy,TRENDING,Bullish,-6378629729.346539,-11972027104.57,680,660,660,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
525,v2.1,.SPY260313P662,662.0,Put,Bearish,2026-03-13T15:23:54,59.2,0.545,0.54,0.55,0.37,-0.55,32.49,344693.0,662.69,0.0,0.0,Choppy,TRENDING,Bullish,-5735944115.850404,-12418602515.340002,680,660,660,668,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
526,v2.1,.SPY260313P660,660.0,Put,Bearish,2026-03-13T15:32:08,56.9,0.105,0.1,0.11,0.11,-0.11,34.95,362774.0,662.605,18522.0,9.31174903222563,Choppy,TRENDING,Bullish,-4807832356.474666,-12668456312.64,680,660,660,665,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
527,v2.1,.SPY260313C665,665.0,Call,Bullish,2026-03-13T15:40:53,51.5,0.025,0.02,0.03,0.03,-0.03,34.88,437818.0,661.6,4113.0,1.1701280227596018,Choppy,TRENDING,Bullish,-7440026970.726401,-13360592545.6,680,660,659,667,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
528,v2.1,.SPY260313C660,660.0,Call,Bullish,2026-03-13T15:41:41,67.2,1.795,1.78,1.81,0.84,-0.14,31.57,25319.0,661.655,531.0,0.17972584193602978,Choppy,TRENDING,Bullish,-8620558050.20908,-12729118048.154999,680,660,659,661.655,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
529,v2.1,.SPY260313P661,661.0,Put,Bearish,2026-03-13T15:45:41,58.9,0.365,0.36,0.37,0.35,-0.37,30.72,169462.0,661.58,6535.0,0.5161906943495485,Choppy,TRENDING,Bullish,-7069603786.26726,-13343233024.460001,680,660,659,665,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
530,v2.1,.SPY260313P662,662.0,Put,Bearish,2026-03-13T16:00:42,58.9,0.25,0.24,0.26,0.44,-0.25,15.16,412301.0,662.36,202.0,0.025593756137116647,Choppy,TRENDING,Bullish,-5537529166.683504,-12100254774.56,680,660,660,668,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
531,v2.1,.SPY260313P663,663.0,Put,Bearish,2026-03-13T16:20:43,55.0,1.28,1.18,1.38,0.8,-0.15,26.92,422282.0,662.29,0.0,0.0,Choppy,TRENDING,Bullish,-8293421151.746923,-11523830767.33,680,660,660,662.29,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
532,v2.1,.SPY260313P663,663.0,Put,Bearish,2026-03-14T00:00:02,50.2,0.64,1.18,1.38,0.49,-0.64,33.31,422282.0,662.29,0.0,1.0,Choppy,TRENDING,Bullish,-3170986878.053453,-11476387623.18,680,660,660,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
